"wbic","year","survey.seq.no","survey.begin.date","survey.end.date","month","daytype","n.marks.recapped","totalFishExamined"
1612900,2014,486871259,2014-05-03,2015-03-01,5,"weekend",0,3
1613000,2014,489971906,2014-05-03,2015-03-01,1,"weekend",0,1
1613000,2014,489971906,2014-05-03,2015-03-01,2,"weekend",1,3
1613000,2014,489971906,2014-05-03,2015-03-01,5,"weekday",0,8
1613000,2014,489971906,2014-05-03,2015-03-01,5,"weekend",4,22
1613000,2014,489971906,2014-05-03,2015-03-01,6,"weekday",1,3
1613000,2014,489971906,2014-05-03,2015-03-01,6,"weekend",2,11
1613000,2014,489971906,2014-05-03,2015-03-01,7,"weekend",0,2
1613000,2014,489971906,2014-05-03,2015-03-01,8,"weekday",0,1
1613000,2014,489971906,2014-05-03,2015-03-01,8,"weekend",0,2
1613000,2014,489971906,2014-05-03,2015-03-01,9,"weekend",1,3
1613000,2014,489971906,2014-05-03,2015-03-01,10,"weekend",0,3
1613000,2014,489971906,2014-05-03,2015-03-01,12,"weekend",1,1
1618100,2015,515077889,2015-05-02,2016-03-06,1,"weekend",0,1
1621000,2010,47546729,2010-05-01,2011-03-06,3,"weekend",0,1
1621800,2010,47546731,2010-05-01,2011-03-06,1,"weekend",2,4
1621800,2010,47546731,2010-05-01,2011-03-06,2,"weekend",1,1
1621800,2010,47546731,2010-05-01,2011-03-06,3,"weekend",1,1
1621800,2010,47546731,2010-05-01,2011-03-06,5,"weekday",1,2
1621800,2010,47546731,2010-05-01,2011-03-06,12,"weekday",2,9
1621800,2010,47546731,2010-05-01,2011-03-06,12,"weekend",2,3
1623800,2007,96241,2007-05-05,2008-03-02,1,"weekday",0,7
1623800,2007,96241,2007-05-05,2008-03-02,1,"weekend",1,7
1623800,2007,96241,2007-05-05,2008-03-02,2,"weekday",2,12
1623800,2007,96241,2007-05-05,2008-03-02,2,"weekend",2,16
1623800,2007,96241,2007-05-05,2008-03-02,3,"weekend",1,12
1623800,2007,96241,2007-05-05,2008-03-02,5,"weekday",0,16
1623800,2007,96241,2007-05-05,2008-03-02,5,"weekend",0,30
1623800,2007,96241,2007-05-05,2008-03-02,6,"weekday",1,3
1623800,2007,96241,2007-05-05,2008-03-02,6,"weekend",0,3
1623800,2007,96241,2007-05-05,2008-03-02,7,"weekday",0,3
1623800,2007,96241,2007-05-05,2008-03-02,8,"weekday",0,2
1623800,2007,96241,2007-05-05,2008-03-02,9,"weekday",0,15
1623800,2007,96241,2007-05-05,2008-03-02,9,"weekend",1,22
1623800,2007,96241,2007-05-05,2008-03-02,10,"weekday",0,25
1623800,2007,96241,2007-05-05,2008-03-02,10,"weekend",3,36
1623800,2007,96241,2007-05-05,2008-03-02,12,"weekday",2,20
1623800,2007,96241,2007-05-05,2008-03-02,12,"weekend",1,13
1623800,2017,515084257,2017-05-06,2018-03-04,1,"weekday",1,3
1623800,2017,515084257,2017-05-06,2018-03-04,1,"weekend",3,12
1623800,2017,515084257,2017-05-06,2018-03-04,2,"weekday",2,4
1623800,2017,515084257,2017-05-06,2018-03-04,2,"weekend",1,9
1623800,2017,515084257,2017-05-06,2018-03-04,3,"weekend",0,2
1623800,2017,515084257,2017-05-06,2018-03-04,5,"weekday",4,38
1623800,2017,515084257,2017-05-06,2018-03-04,5,"weekend",9,71
1623800,2017,515084257,2017-05-06,2018-03-04,6,"weekday",5,26
1623800,2017,515084257,2017-05-06,2018-03-04,6,"weekend",1,9
1623800,2017,515084257,2017-05-06,2018-03-04,7,"weekday",0,3
1623800,2017,515084257,2017-05-06,2018-03-04,7,"weekend",2,6
1623800,2017,515084257,2017-05-06,2018-03-04,8,"weekday",1,5
1623800,2017,515084257,2017-05-06,2018-03-04,8,"weekend",3,15
1623800,2017,515084257,2017-05-06,2018-03-04,9,"weekday",4,21
1623800,2017,515084257,2017-05-06,2018-03-04,9,"weekend",4,30
1623800,2017,515084257,2017-05-06,2018-03-04,10,"weekday",0,9
1623800,2017,515084257,2017-05-06,2018-03-04,10,"weekend",4,17
1623800,2017,515084257,2017-05-06,2018-03-04,12,"weekend",0,1
1629500,2006,98258,2006-05-06,2007-03-04,1,"weekday",0,3
1629500,2006,98258,2006-05-06,2007-03-04,1,"weekend",0,3
1629500,2006,98258,2006-05-06,2007-03-04,5,"weekday",4,26
1629500,2006,98258,2006-05-06,2007-03-04,5,"weekend",7,113
1629500,2006,98258,2006-05-06,2007-03-04,6,"weekday",0,11
1629500,2006,98258,2006-05-06,2007-03-04,6,"weekend",2,12
1629500,2006,98258,2006-05-06,2007-03-04,7,"weekday",0,8
1629500,2006,98258,2006-05-06,2007-03-04,7,"weekend",0,8
1629500,2006,98258,2006-05-06,2007-03-04,8,"weekday",0,7
1629500,2006,98258,2006-05-06,2007-03-04,8,"weekend",0,12
1629500,2006,98258,2006-05-06,2007-03-04,9,"weekday",1,24
1629500,2006,98258,2006-05-06,2007-03-04,9,"weekend",0,5
1629500,2006,98258,2006-05-06,2007-03-04,10,"weekday",0,1
1629500,2006,98258,2006-05-06,2007-03-04,12,"weekday",0,7
1629500,2006,98258,2006-05-06,2007-03-04,12,"weekend",0,4
1629500,2016,515081363,2016-05-07,2017-03-05,1,"weekday",0,2
1629500,2016,515081363,2016-05-07,2017-03-05,1,"weekend",2,11
1629500,2016,515081363,2016-05-07,2017-03-05,2,"weekend",0,1
1629500,2016,515081363,2016-05-07,2017-03-05,5,"weekday",0,6
1629500,2016,515081363,2016-05-07,2017-03-05,5,"weekend",3,10
1629500,2016,515081363,2016-05-07,2017-03-05,6,"weekday",1,3
1629500,2016,515081363,2016-05-07,2017-03-05,6,"weekend",2,4
1629500,2016,515081363,2016-05-07,2017-03-05,7,"weekday",0,7
1629500,2016,515081363,2016-05-07,2017-03-05,7,"weekend",4,23
1629500,2016,515081363,2016-05-07,2017-03-05,8,"weekday",3,16
1629500,2016,515081363,2016-05-07,2017-03-05,8,"weekend",2,6
1629500,2016,515081363,2016-05-07,2017-03-05,9,"weekday",0,7
1629500,2016,515081363,2016-05-07,2017-03-05,9,"weekend",1,5
1629500,2016,515081363,2016-05-07,2017-03-05,10,"weekday",0,4
1629500,2016,515081363,2016-05-07,2017-03-05,10,"weekend",3,20
1629500,2016,515081363,2016-05-07,2017-03-05,12,"weekday",1,2
1629500,2016,515081363,2016-05-07,2017-03-05,12,"weekend",1,13
1630100,2011,157088176,2011-05-07,2012-03-04,5,"weekday",1,1
1630100,2011,157088176,2011-05-07,2012-03-04,5,"weekend",0,1
1630100,2011,157088176,2011-05-07,2012-03-04,6,"weekday",0,1
1630100,2011,157088176,2011-05-07,2012-03-04,8,"weekday",2,6
1630100,2011,157088176,2011-05-07,2012-03-04,9,"weekday",0,3
1630100,2011,157088176,2011-05-07,2012-03-04,9,"weekend",2,6
1630100,2011,157088176,2011-05-07,2012-03-04,10,"weekday",1,11
1630100,2011,157088176,2011-05-07,2012-03-04,10,"weekend",1,7
1630100,2011,157088176,2011-05-07,2012-03-04,12,"weekday",0,1
1631900,2006,98257,2006-05-06,2007-03-01,1,"weekday",1,9
1631900,2006,98257,2006-05-06,2007-03-01,1,"weekend",5,22
1631900,2006,98257,2006-05-06,2007-03-01,2,"weekday",2,5
1631900,2006,98257,2006-05-06,2007-03-01,2,"weekend",3,12
1631900,2006,98257,2006-05-06,2007-03-01,5,"weekday",1,9
1631900,2006,98257,2006-05-06,2007-03-01,5,"weekend",11,98
1631900,2006,98257,2006-05-06,2007-03-01,6,"weekday",0,2
1631900,2006,98257,2006-05-06,2007-03-01,6,"weekend",0,2
1631900,2006,98257,2006-05-06,2007-03-01,7,"weekday",3,21
1631900,2006,98257,2006-05-06,2007-03-01,7,"weekend",2,10
1631900,2006,98257,2006-05-06,2007-03-01,8,"weekday",0,7
1631900,2006,98257,2006-05-06,2007-03-01,8,"weekend",0,2
1631900,2006,98257,2006-05-06,2007-03-01,9,"weekday",0,5
1631900,2006,98257,2006-05-06,2007-03-01,9,"weekend",0,2
1631900,2006,98257,2006-05-06,2007-03-01,12,"weekday",3,17
1631900,2006,98257,2006-05-06,2007-03-01,12,"weekend",2,10
1631900,2018,515088613,2018-12-01,2019-03-01,1,"weekday",0,1
1631900,2023,515099462,2023-05-06,2024-03-05,5,"weekday",1,3
1631900,2023,515099462,2023-05-06,2024-03-05,5,"weekend",1,4
1631900,2023,515099462,2023-05-06,2024-03-05,6,"weekday",0,4
1631900,2023,515099462,2023-05-06,2024-03-05,6,"weekend",2,6
1631900,2023,515099462,2023-05-06,2024-03-05,7,"weekday",0,1
1631900,2023,515099462,2023-05-06,2024-03-05,8,"weekday",2,3
1631900,2023,515099462,2023-05-06,2024-03-05,9,"weekday",0,1
1631900,2023,515099462,2023-05-06,2024-03-05,9,"weekend",0,1
1835300,2016,515081287,2016-05-07,2017-03-05,1,"weekend",0,7
1835300,2016,515081287,2016-05-07,2017-03-05,2,"weekday",0,1
1835300,2016,515081287,2016-05-07,2017-03-05,2,"weekend",0,5
1835300,2016,515081287,2016-05-07,2017-03-05,3,"weekend",3,11
1835300,2016,515081287,2016-05-07,2017-03-05,5,"weekday",1,12
1835300,2016,515081287,2016-05-07,2017-03-05,5,"weekend",9,40
1835300,2016,515081287,2016-05-07,2017-03-05,6,"weekday",8,47
1835300,2016,515081287,2016-05-07,2017-03-05,6,"weekend",1,8
1835300,2016,515081287,2016-05-07,2017-03-05,7,"weekday",5,18
1835300,2016,515081287,2016-05-07,2017-03-05,7,"weekend",1,34
1835300,2016,515081287,2016-05-07,2017-03-05,8,"weekday",0,36
1835300,2016,515081287,2016-05-07,2017-03-05,8,"weekend",4,13
1835300,2016,515081287,2016-05-07,2017-03-05,9,"weekday",2,16
1835300,2016,515081287,2016-05-07,2017-03-05,9,"weekend",2,26
1835300,2016,515081287,2016-05-07,2017-03-05,10,"weekday",0,6
1835300,2016,515081287,2016-05-07,2017-03-05,10,"weekend",10,61
1835300,2016,515081287,2016-05-07,2017-03-05,12,"weekday",4,10
1835300,2016,515081287,2016-05-07,2017-03-05,12,"weekend",0,17
1835700,2017,515084186,2017-05-06,2018-03-04,7,"weekend",0,1
1875900,2013,378748812,2013-05-04,2014-03-02,5,"weekday",1,2
1875900,2013,378748812,2013-05-04,2014-03-02,5,"weekend",0,1
1875900,2013,378748812,2013-05-04,2014-03-02,6,"weekday",1,1
1875900,2013,378748812,2013-05-04,2014-03-02,6,"weekend",2,4
1875900,2013,378748812,2013-05-04,2014-03-02,7,"weekday",1,2
1875900,2013,378748812,2013-05-04,2014-03-02,7,"weekend",0,1
1880700,2008,810796,2008-04-24,2009-04-17,2,"weekday",0,1
1880700,2008,810796,2008-04-24,2009-04-17,3,"weekday",1,8
1880700,2008,810796,2008-04-24,2009-04-17,3,"weekend",0,13
1880700,2008,810796,2008-04-24,2009-04-17,4,"weekend",0,2
1880700,2008,810796,2008-04-24,2009-04-17,5,"weekday",0,1
1880700,2008,810796,2008-04-24,2009-04-17,8,"weekend",0,19
1880700,2008,810796,2008-04-24,2009-04-17,9,"weekday",0,2
1880700,2008,810796,2008-04-24,2009-04-17,10,"weekend",0,6
1880700,2008,810796,2008-04-24,2009-04-17,12,"weekday",0,4
1880700,2009,14462677,2009-04-18,2010-03-26,5,"weekend",0,1
1880700,2009,14462677,2009-04-18,2010-03-26,7,"weekday",0,5
1880700,2009,14462677,2009-04-18,2010-03-26,9,"weekend",0,5
1880700,2009,14462677,2009-04-18,2010-03-26,10,"weekend",0,1
1880700,2009,14462677,2009-04-18,2010-03-26,12,"weekday",0,2
1880700,2010,40524317,2010-03-27,2011-04-14,1,"weekday",1,3
1880700,2010,40524317,2010-03-27,2011-04-14,2,"weekend",0,2
1880700,2010,40524317,2010-03-27,2011-04-14,3,"weekday",0,16
1880700,2010,40524317,2010-03-27,2011-04-14,4,"weekend",0,4
1880700,2010,40524317,2010-03-27,2011-04-14,5,"weekend",0,1
1880700,2010,40524317,2010-03-27,2011-04-14,7,"weekday",0,1
1880700,2010,40524317,2010-03-27,2011-04-14,8,"weekend",0,7
1880700,2010,40524317,2010-03-27,2011-04-14,9,"weekend",0,1
1880700,2010,40524317,2010-03-27,2011-04-14,10,"weekend",0,3
1880700,2010,40524317,2010-03-27,2011-04-14,12,"weekday",0,1
1880700,2011,144411924,2011-04-15,2012-03-20,3,"weekend",0,8
1880700,2011,144411924,2011-04-15,2012-03-20,8,"weekend",0,3
1880700,2011,144411924,2011-04-15,2012-03-20,9,"weekday",0,12
1880700,2011,144411924,2011-04-15,2012-03-20,9,"weekend",0,24
1880700,2011,144411924,2011-04-15,2012-03-20,10,"weekday",0,10
1880700,2011,144411924,2011-04-15,2012-03-20,10,"weekend",2,17
1880700,2011,144411924,2011-04-15,2012-03-20,12,"weekday",0,2
1880700,2012,246247701,2012-03-21,2013-05-05,3,"weekend",0,2
1880700,2012,246247701,2012-03-21,2013-05-05,4,"weekend",1,13
1880700,2012,246247701,2012-03-21,2013-05-05,10,"weekend",0,6
1880700,2013,373342189,2013-05-06,2014-05-05,3,"weekend",2,5
1880700,2013,373342189,2013-05-06,2014-05-05,5,"weekday",1,2
1880700,2013,373342189,2013-05-06,2014-05-05,5,"weekend",2,5
1880700,2013,373342189,2013-05-06,2014-05-05,7,"weekend",2,4
1880700,2013,373342189,2013-05-06,2014-05-05,8,"weekday",0,18
1880700,2013,373342189,2013-05-06,2014-05-05,8,"weekend",1,1
1880700,2013,373342189,2013-05-06,2014-05-05,9,"weekend",4,14
1880700,2013,373342189,2013-05-06,2014-05-05,10,"weekday",1,2
1880700,2013,373342189,2013-05-06,2014-05-05,10,"weekend",0,2
1880700,2014,471933964,2014-05-06,2015-04-10,3,"weekend",2,10
1880700,2014,471933964,2014-05-06,2015-04-10,6,"weekend",0,2
1880700,2014,471933964,2014-05-06,2015-04-10,7,"weekend",4,20
1880700,2014,471933964,2014-05-06,2015-04-10,10,"weekday",8,30
1880700,2014,471933964,2014-05-06,2015-04-10,10,"weekend",3,14
1880700,2014,471933964,2014-05-06,2015-04-10,11,"weekend",6,35
1880700,2015,515077661,2015-04-11,2016-03-31,4,"weekday",5,16
1880700,2015,515077661,2015-04-11,2016-03-31,4,"weekend",1,5
1880700,2015,515077661,2015-04-11,2016-03-31,10,"weekday",0,14
1880700,2015,515077661,2015-04-11,2016-03-31,10,"weekend",3,18
1880700,2015,515077661,2015-04-11,2016-03-31,11,"weekday",0,3
1880700,2015,515077661,2015-04-11,2016-03-31,11,"weekend",3,12
1881100,2009,17212240,2009-05-02,2010-03-07,3,"weekday",1,2
1881100,2009,17212240,2009-05-02,2010-03-07,3,"weekend",1,2
1881100,2009,17212240,2009-05-02,2010-03-07,5,"weekday",2,8
1881100,2009,17212240,2009-05-02,2010-03-07,5,"weekend",0,1
1881100,2009,17212240,2009-05-02,2010-03-07,6,"weekday",0,6
1881100,2009,17212240,2009-05-02,2010-03-07,7,"weekday",0,1
1881100,2009,17212240,2009-05-02,2010-03-07,7,"weekend",0,5
1881100,2009,17212240,2009-05-02,2010-03-07,8,"weekend",1,6
1881100,2009,17212240,2009-05-02,2010-03-07,9,"weekend",1,3
1881900,2006,98256,2006-05-06,2007-03-04,7,"weekend",1,1
1884100,2010,49371596,2010-05-01,2011-03-06,1,"weekday",1,3
1884100,2010,49371596,2010-05-01,2011-03-06,1,"weekend",1,3
1884100,2010,49371596,2010-05-01,2011-03-06,3,"weekday",0,1
1884100,2010,49371596,2010-05-01,2011-03-06,3,"weekend",0,1
1884100,2010,49371596,2010-05-01,2011-03-06,5,"weekday",1,1
1884100,2010,49371596,2010-05-01,2011-03-06,6,"weekday",1,4
1884100,2010,49371596,2010-05-01,2011-03-06,6,"weekend",0,3
1884100,2010,49371596,2010-05-01,2011-03-06,7,"weekday",0,1
1884100,2010,49371596,2010-05-01,2011-03-06,7,"weekend",0,1
1884100,2010,49371596,2010-05-01,2011-03-06,8,"weekday",0,1
1884100,2010,49371596,2010-05-01,2011-03-06,9,"weekend",0,1
1884100,2010,49371596,2010-05-01,2011-03-06,12,"weekend",0,1
1884100,2023,515099430,2023-05-06,2024-03-03,5,"weekend",1,2
1884100,2023,515099430,2023-05-06,2024-03-03,8,"weekday",0,1
2046500,2011,176829765,2011-05-07,2012-03-04,1,"weekday",1,5
2046500,2011,176829765,2011-05-07,2012-03-04,1,"weekend",4,13
2046500,2011,176829765,2011-05-07,2012-03-04,2,"weekday",4,9
2046500,2011,176829765,2011-05-07,2012-03-04,2,"weekend",6,14
2046500,2011,176829765,2011-05-07,2012-03-04,5,"weekend",4,9
2046500,2011,176829765,2011-05-07,2012-03-04,6,"weekday",0,2
2046500,2011,176829765,2011-05-07,2012-03-04,7,"weekday",0,1
2046500,2011,176829765,2011-05-07,2012-03-04,7,"weekend",0,3
2046500,2011,176829765,2011-05-07,2012-03-04,9,"weekday",0,2
2046500,2011,176829765,2011-05-07,2012-03-04,12,"weekday",2,8
2046500,2011,176829765,2011-05-07,2012-03-04,12,"weekend",8,25
2046600,2016,515081272,2016-05-07,2017-03-05,1,"weekend",0,5
2046600,2016,515081272,2016-05-07,2017-03-05,3,"weekend",0,1
2046600,2016,515081272,2016-05-07,2017-03-05,6,"weekday",1,7
2046600,2016,515081272,2016-05-07,2017-03-05,6,"weekend",0,2
2046600,2016,515081272,2016-05-07,2017-03-05,7,"weekday",0,3
2046600,2016,515081272,2016-05-07,2017-03-05,7,"weekend",1,4
2046600,2016,515081272,2016-05-07,2017-03-05,10,"weekend",0,1
2079000,2021,515094886,2021-05-01,2022-03-06,5,"weekend",0,1
2079700,2004,95795,2004-05-01,2005-03-06,5,"weekday",0,1
2079700,2004,95795,2004-05-01,2005-03-06,5,"weekend",6,17
2079700,2004,95795,2004-05-01,2005-03-06,6,"weekday",0,1
2079700,2004,95795,2004-05-01,2005-03-06,6,"weekend",0,1
2079700,2004,95795,2004-05-01,2005-03-06,7,"weekday",2,2
2079700,2004,95795,2004-05-01,2005-03-06,7,"weekend",0,3
2079700,2004,95795,2004-05-01,2005-03-06,8,"weekend",1,1
2079700,2004,95795,2004-05-01,2005-03-06,9,"weekend",0,1
2079700,2021,515094862,2021-05-01,2022-03-06,5,"weekend",0,1
2079700,2021,515094862,2021-05-01,2022-03-06,9,"weekday",0,1
2079700,2021,515094862,2021-05-01,2022-03-06,9,"weekend",0,1
2079700,2021,515094862,2021-05-01,2022-03-06,10,"weekend",0,1
2079800,2021,515094868,2021-05-01,2022-03-06,1,"weekend",0,1
2079800,2021,515094868,2021-05-01,2022-03-06,2,"weekend",0,1
2079800,2021,515094868,2021-05-01,2022-03-06,5,"weekend",0,1
2079800,2021,515094868,2021-05-01,2022-03-06,6,"weekday",2,2
2079800,2021,515094868,2021-05-01,2022-03-06,10,"weekday",0,1
2081200,2006,98267,2006-05-06,2007-03-04,7,"weekend",1,2
2081200,2006,98267,2006-05-06,2007-03-04,9,"weekend",0,1
2094100,2012,281345862,2012-05-05,2013-03-03,5,"weekday",1,3
2094100,2012,281345862,2012-05-05,2013-03-03,5,"weekend",4,8
2094100,2012,281345862,2012-05-05,2013-03-03,6,"weekday",1,1
2094100,2012,281345862,2012-05-05,2013-03-03,6,"weekend",0,1
2094100,2012,281345862,2012-05-05,2013-03-03,7,"weekday",2,2
2094100,2012,281345862,2012-05-05,2013-03-03,7,"weekend",1,2
2094100,2012,281345862,2012-05-05,2013-03-03,9,"weekday",2,2
2094100,2012,281345862,2012-05-05,2013-03-03,9,"weekend",3,4
2094100,2012,281345862,2012-05-05,2013-03-03,10,"weekend",1,2
2094300,2012,279791341,2012-05-05,2013-03-03,5,"weekend",0,1
2100800,2019,515089441,2019-05-04,2020-03-01,5,"weekend",6,13
2100800,2019,515089441,2019-05-04,2020-03-01,6,"weekday",1,4
2100800,2019,515089441,2019-05-04,2020-03-01,6,"weekend",2,4
2100800,2019,515089441,2019-05-04,2020-03-01,7,"weekend",0,1
2100800,2019,515089441,2019-05-04,2020-03-01,8,"weekday",1,3
2100800,2019,515089441,2019-05-04,2020-03-01,8,"weekend",0,1
2100800,2019,515089441,2019-05-04,2020-03-01,9,"weekday",1,2
2100800,2019,515089441,2019-05-04,2020-03-01,9,"weekend",1,3
2105100,2008,665430,2008-05-03,2009-03-01,1,"weekend",0,1
2105100,2008,665430,2008-05-03,2009-03-01,2,"weekend",0,3
2105100,2008,665430,2008-05-03,2009-03-01,5,"weekday",0,1
2105100,2008,665430,2008-05-03,2009-03-01,5,"weekend",1,3
2105100,2008,665430,2008-05-03,2009-03-01,6,"weekday",0,3
2105100,2008,665430,2008-05-03,2009-03-01,6,"weekend",0,1
2105100,2008,665430,2008-05-03,2009-03-01,7,"weekday",0,1
2105100,2008,665430,2008-05-03,2009-03-01,7,"weekend",0,1
2105100,2008,665430,2008-05-03,2009-03-01,8,"weekend",0,1
2105100,2008,665430,2008-05-03,2009-03-01,9,"weekend",0,1
2105100,2008,665430,2008-05-03,2009-03-01,10,"weekday",1,6
2105100,2008,665430,2008-05-03,2009-03-01,10,"weekend",0,2
2105100,2008,665430,2008-05-03,2009-03-01,12,"weekday",1,1
2105100,2008,665430,2008-05-03,2009-03-01,12,"weekend",1,3
2105100,2014,481797942,2014-05-03,2015-03-01,3,"weekend",0,1
2105100,2014,481797942,2014-05-03,2015-03-01,5,"weekday",0,2
2105100,2014,481797942,2014-05-03,2015-03-01,5,"weekend",1,5
2105100,2014,481797942,2014-05-03,2015-03-01,6,"weekday",1,5
2105100,2014,481797942,2014-05-03,2015-03-01,6,"weekend",0,1
2105100,2014,481797942,2014-05-03,2015-03-01,7,"weekday",0,4
2105100,2014,481797942,2014-05-03,2015-03-01,7,"weekend",1,7
2105100,2014,481797942,2014-05-03,2015-03-01,8,"weekday",0,1
2105100,2014,481797942,2014-05-03,2015-03-01,8,"weekend",0,3
2105100,2014,481797942,2014-05-03,2015-03-01,9,"weekday",0,2
2105100,2014,481797942,2014-05-03,2015-03-01,9,"weekend",0,1
2105100,2014,481797942,2014-05-03,2015-03-01,10,"weekday",0,5
2105100,2014,481797942,2014-05-03,2015-03-01,10,"weekend",2,4
2105100,2022,515097175,2022-05-07,2023-03-05,5,"weekend",0,2
2106800,1994,98263,1994-05-07,1995-03-01,6,"weekend",1,2
2106800,2015,515077879,2015-05-02,2016-03-06,1,"weekday",0,8
2106800,2015,515077879,2015-05-02,2016-03-06,1,"weekend",2,8
2106800,2015,515077879,2015-05-02,2016-03-06,5,"weekday",1,8
2106800,2015,515077879,2015-05-02,2016-03-06,5,"weekend",1,8
2106800,2015,515077879,2015-05-02,2016-03-06,6,"weekday",1,7
2106800,2015,515077879,2015-05-02,2016-03-06,6,"weekend",0,1
2106800,2015,515077879,2015-05-02,2016-03-06,7,"weekday",0,2
2106800,2015,515077879,2015-05-02,2016-03-06,8,"weekday",0,2
2106800,2015,515077879,2015-05-02,2016-03-06,8,"weekend",0,1
2106800,2015,515077879,2015-05-02,2016-03-06,9,"weekday",1,8
2106800,2015,515077879,2015-05-02,2016-03-06,9,"weekend",0,2
2106800,2015,515077879,2015-05-02,2016-03-06,10,"weekday",2,5
2106800,2015,515077879,2015-05-02,2016-03-06,10,"weekend",0,6
2106800,2015,515077879,2015-05-02,2016-03-06,12,"weekday",0,4
2106800,2015,515077879,2015-05-02,2016-03-06,12,"weekend",2,8
2109600,2005,98268,2005-05-07,2006-03-05,1,"weekday",1,2
2109600,2005,98268,2005-05-07,2006-03-05,1,"weekend",1,6
2109600,2005,98268,2005-05-07,2006-03-05,2,"weekday",0,1
2109600,2005,98268,2005-05-07,2006-03-05,5,"weekday",3,7
2109600,2005,98268,2005-05-07,2006-03-05,5,"weekend",7,41
2109600,2005,98268,2005-05-07,2006-03-05,6,"weekday",1,9
2109600,2005,98268,2005-05-07,2006-03-05,6,"weekend",0,4
2109600,2005,98268,2005-05-07,2006-03-05,8,"weekend",0,4
2109600,2005,98268,2005-05-07,2006-03-05,9,"weekday",1,4
2109600,2005,98268,2005-05-07,2006-03-05,10,"weekday",0,1
2109600,2005,98268,2005-05-07,2006-03-05,10,"weekend",0,4
2109600,2005,98268,2005-05-07,2006-03-05,12,"weekday",1,3
2109600,2005,98268,2005-05-07,2006-03-05,12,"weekend",2,12
2112800,2005,95849,2005-05-07,2006-03-05,1,"weekday",0,2
2112800,2005,95849,2005-05-07,2006-03-05,5,"weekday",0,1
2112800,2005,95849,2005-05-07,2006-03-05,5,"weekend",0,2
2113000,1997,50284041,1997-05-03,1997-10-30,6,"weekend",0,1
2113000,2019,515089458,2019-05-04,2020-03-01,5,"weekend",1,4
2113000,2019,515089458,2019-05-04,2020-03-01,6,"weekday",0,1
2113000,2019,515089458,2019-05-04,2020-03-01,8,"weekend",1,1
2113300,2017,515084208,2017-05-06,2018-03-04,5,"weekday",1,2
2113300,2017,515084208,2017-05-06,2018-03-04,5,"weekend",0,1
2113300,2017,515084208,2017-05-06,2018-03-04,6,"weekend",0,1
2113300,2017,515084208,2017-05-06,2018-03-04,7,"weekday",0,3
2113300,2017,515084208,2017-05-06,2018-03-04,8,"weekday",0,1
2113300,2017,515084208,2017-05-06,2018-03-04,9,"weekday",1,4
2113300,2017,515084208,2017-05-06,2018-03-04,9,"weekend",0,4
2113300,2017,515084208,2017-05-06,2018-03-04,10,"weekday",0,2
2113300,2017,515084208,2017-05-06,2018-03-04,10,"weekend",0,1
